X,Y,OBJECTID,NCESSCH,NAME,IPR_EST,IPR_SE,SCHOOLYEAR,LAT,LON
-77.2137180001466,38.7355189996447,93489,510126002144,SARATOGA ELEM,422,100,2018-2019,38.735519,-77.213718
-77.485735000525,38.8522939997118,93490,510126002146,VIRGINIA RUN ELEM,723,187,2018-2019,38.852294,-77.485735
-77.3798250000673,38.831952000085,93491,510126002147,WILLOW SPRINGS ELEM,814,104,2018-2019,38.831952,-77.379825
-77.4147150004908,38.862613000237,93492,510126002182,POPLAR TREE ELEM,861,90,2018-2019,38.862613,-77.414715
-77.4457220000775,38.8258269999263,93493,510126002183,CENTRE RIDGE ELEM,452,95,2018-2019,38.825827,-77.445722
-77.4175469995733,38.8055039999921,93494,510126002271,LIBERTY MIDDLE,783,147,2018-2019,38.805504,-77.417547
-77.4048120005113,38.9462650002887,93495,510126002272,MCNAIR ELEM,637,139,2018-2019,38.946265,-77.404812
-77.2652569996661,38.9465679996484,93496,510126002333,COLVIN RUN ELEM,936,28,2018-2019,38.946568,-77.265257
-77.1685870000714,38.7458780000239,93497,510126002334,ISLAND CREEK ELEM,691,110,2018-2019,38.745878,-77.168587
-77.2181789996525,38.7063279998308,93498,510126002335,LORTON STATION ELEM,267,79,2018-2019,38.706328,-77.218179
-77.4083310003473,38.8456820004714,93499,510126002336,POWELL ELEM,689,129,2018-2019,38.845682,-77.408331
-77.2256180003154,38.895634999593,93500,510126002406,DUNN LORING E C RESOURCE CTR,802,117,2018-2019,38.895635,-77.225618
-77.2017620005615,38.8572589999834,93501,510126002408,SECONDARY HEAD START CENTERS,511,130,2018-2019,38.857259,-77.201762
-77.23708200028,38.7173489998504,93502,510126002436,SOUTH COUNTY HIGH,570,147,2018-2019,38.717349,-77.237082
-77.3640960000184,38.8523729997906,93503,510126002496,EAGLE VIEW ELEM,503,77,2018-2019,38.852373,-77.364096
-77.464305999464,38.8852820001853,93504,510126002529,WESTFIELD HIGH,530,176,2018-2019,38.885282,-77.464306
-77.2958539995616,38.85219300024,93505,510126002530,DANIELS RUN ELEM,600,211,2018-2019,38.852193,-77.295854
-77.3254129996929,38.8639270000797,93506,510126002531,PROVIDENCE ELEM,498,225,2018-2019,38.863927,-77.325413
-77.0794479997267,38.7637509999493,93507,510126002674,ACHIEVEMENT INTEGRITY AND MATURITY,430,145,2018-2019,38.763751,-77.079448
-77.1629979998955,38.8150369999574,93508,510126002790,ALC AT MONTROSE,587,186,2018-2019,38.815037,-77.162998
-77.4192490002114,38.9519550000409,93509,510126002800,COATES ELEM,428,150,2018-2019,38.951955,-77.419249
-77.233338999877,38.7174550000808,93510,510126002802,LAUREL HILL ELEM,587,135,2018-2019,38.717455,-77.233339
-77.1022339995617,38.774460999888,93511,510126002819,VIRGINIA HILLS E C RESOURCE CTR,585,142,2018-2019,38.774461,-77.102234
-77.4101139997789,38.8742039997698,93512,510126002820,BULL RUN E C RESOURCE CTR,707,91,2018-2019,38.874204,-77.410114
-77.1815920000079,38.8060389995999,93513,510126002827,PLUM CENTER FOR LIFELONG LEARNING,410,182,2018-2019,38.806039,-77.181592
-77.2789089999383,38.7838540004378,93514,510126002862,ALC AT BURKE,671,50,2018-2019,38.783854,-77.278909
-77.2451120002151,38.7215990002813,93515,510126002871,SOUTH COUNTY MIDDLE,639,92,2018-2019,38.721599,-77.245112
-77.1963519995587,38.8424849996358,93516,510126002873,MASON CREST ELEM,534,89,2018-2019,38.842485,-77.196352
-77.2049510004642,38.9165799997471,93517,510126002874,PIMMIT EC RESOURCE CTR,547,78,2018-2019,38.91658,-77.204951
-77.4066650003224,38.880570000441,93518,510126002939,CHANTILLY HIGH SCHOOL ACADEMY,611,124,2018-2019,38.88057,-77.406665
-77.2869209994469,38.8605600000007,93519,510126002942,FAIRFAX HIGH SCHOOL ACADEMY,568,202,2018-2019,38.86056,-77.286921
-77.0701809997113,38.775969999666,93520,510126002945,WEST POTOMAC HIGH SCHOOL ACADEMY,514,103,2018-2019,38.77597,-77.070181
-77.2066839996335,38.8621849994824,93521,510126002946,FALLS CHURCH HIGH SCHOOL ACADEMY,282,84,2018-2019,38.862185,-77.206684
-77.2117610000732,38.9065599998369,93522,510126002947,MARSHALL HIGH SCHOOL ACADEMY,592,95,2018-2019,38.90656,-77.211761
-77.1331910004058,38.7832000002162,93523,510126002951,EDISON HIGH SCHOOL ACADEMY,491,121,2018-2019,38.7832,-77.133191
-77.21160200053,38.9063389997032,93524,510126002993,MARSHALL GOVERNOR'S STEM ACADEMY,552,96,2018-2019,38.906339,-77.211602
-77.2061060004594,38.8619639997729,93525,510126003000,FALLS CHURCH GOVERNOR'S HEALTH SCIENCES ACADEMY,281,83,2018-2019,38.861964,-77.206106
-77.4069310001124,38.8804799998609,93526,510126003008,CHANTILLY GOVERNOR'S STEM ACADEMY,597,121,2018-2019,38.88048,-77.406931
-77.0701809997113,38.775969999666,93527,510126003012,HARDISON GOVERNOR'S HEALTH SCIENCES ACADEMY,514,103,2018-2019,38.77597,-77.070181
-77.1436180005793,38.7217890000341,93528,510126003032,FORT BELVOIR UPPER,278,92,2018-2019,38.721789,-77.143618
-77.153870999885,38.8684699995343,93529,510126003033,BAILEY'S UPPER ELEMENTARY SCHOOL FOR THE ARTS A,644,187,2018-2019,38.86847,-77.153871
-77.1917259997274,38.8966590001573,93530,510129000283,GEORGE MASON HIGH,919,20,2018-2019,38.896659,-77.191726
-77.1925930001083,38.8973860004696,93531,510129000284,MARY ELLEN HENDERSON MIDDLE,920,19,2018-2019,38.897386,-77.192593
-77.1835830004266,38.8833779999369,93532,510129001844,THOMAS JEFFERSON ELEM,729,143,2018-2019,38.883378,-77.183583
-77.1807419997629,38.8973740003739,93533,510129002204,MT. DANIEL ELEMENTARY,922,16,2018-2019,38.897374,-77.180742
-77.1656909993843,38.8806800001991,93534,510129002971,JESSIE THACKREY PRESCHOOL,693,142,2018-2019,38.88068,-77.165691
-77.7999090002129,38.7346529996042,93535,510132000604,C.M. BRADLEY ELEM,468,95,2018-2019,38.734653,-77.799909
-77.767209999564,38.575455999525,93536,510132000605,CEDAR LEE MIDDLE,389,95,2018-2019,38.575456,-77.76721
-77.8146589995127,38.7200229998705,93537,510132000607,FAUQUIER HIGH,445,89,2018-2019,38.720023,-77.814659
-77.6772840004936,38.648883000177,93538,510132000608,H.M. PEARSON ELEM,481,113,2018-2019,38.648883,-77.677284
-77.817421999608,38.8735259998015,93539,510132000609,MARSHALL MIDDLE,597,98,2018-2019,38.873526,-77.817422
-77.8482930003339,38.9103940001081,93540,510132000610,CLAUDE THOMPSON ELEM,619,92,2018-2019,38.910394,-77.848293
-77.7613890001624,38.7367300001686,93541,510132000611,P.B. SMITH ELEM,631,73,2018-2019,38.73673,-77.761389
-77.806812000182,38.5386820002108,93542,510132000612,MARGARET M. PIERCE ELEM,306,63,2018-2019,38.538682,-77.806812
-77.7918939995783,38.702167999896,93543,510132000614,W.C. TAYLOR MIDDLE,481,72,2018-2019,38.702168,-77.791894
-77.8184229995121,38.8710139999806,93544,510132000615,W.G. COLEMAN ELEM,597,97,2018-2019,38.871014,-77.818423
-77.8037560000185,38.7160110004574,93545,510132000616,WARRENTON MIDDLE,445,86,2018-2019,38.716011,-77.803756
-77.7654649995202,38.589250999723,93546,510132000854,LIBERTY HIGH,351,110,2018-2019,38.589251,-77.765465
-77.7024989996778,38.5026129997176,93547,510132001846,MARY WALTER ELEM,375,54,2018-2019,38.502613,-77.702499
-77.7625450003526,38.5867379996257,93548,510132002184,GRACE MILLER ELEM,360,109,2018-2019,38.586738,-77.762545
-77.6950789996047,38.7608590001883,93549,510132002185,C. HUNTER RITCHIE ELEM,647,88,2018-2019,38.760859,-77.695079
-77.6916240002404,38.6238650002381,93550,510132002186,ALTERNATIVE EDUCATION CTR.,422,108,2018-2019,38.623865,-77.691624
-77.7155679997398,38.7375229996944,93551,510132002409,AUBURN MIDDLE,604,62,2018-2019,38.737523,-77.715568
-77.794207000194,38.7005650000776,93552,510132002533,JAMES G. BRUMFIELD ELEM,482,80,2018-2019,38.700565,-77.794207
-77.68090200001,38.7321490001758,93553,510132002785,KETTLE RUN HIGH SCH,592,69,2018-2019,38.732149,-77.680902
-77.6754099994804,38.7293400000762,93554,510132002786,GREENVILLE ELEM,567,96,2018-2019,38.72934,-77.67541
-78.2443159995441,37.8136219998291,93560,510138000089,FLUVANNA MIDDLE,384,141,2018-2019,37.813622,-78.244316
-78.27800399937,37.8232050002645,93561,510138000622,CARYSBROOK ELEM,371,164,2018-2019,37.823205,-78.278004
-78.2985890004293,37.8723159996673,93562,510138000625,FLUVANNA COUNTY HIGH,260,130,2018-2019,37.872316,-78.298589
-78.2769719999446,37.8232780002399,93563,510138002868,CENTRAL ELEM,366,162,2018-2019,37.823278,-78.276972
-78.2778279999966,37.8233100001373,93564,510138002956,WEST CENTRAL PRIMARY SCHOOL,370,164,2018-2019,37.82331,-78.277828
-78.1561300002866,39.1024980000267,93584,510147000091,ARMEL ELEM,430,99,2018-2019,39.102498,-78.15613
-78.273484000629,39.2917579997825,93585,510147000095,GAINESBORO ELEM,379,141,2018-2019,39.291758,-78.273484
-78.1848940005376,39.1897779996696,93586,510147000523,JAMES WOOD MIDDLE,524,182,2018-2019,39.189778,-78.184894
-78.1939740006506,39.0748259996475,93587,510147000524,SHERANDO HIGH,312,73,2018-2019,39.074826,-78.193974
-78.1797209999564,39.2148079999217,93588,510147000646,APPLE PIE RIDGE ELEM,393,165,2018-2019,39.214808,-78.179721
-78.1986989996056,39.0930079999639,93589,510147000647,BASS-HOOVER ELEM,336,64,2018-2019,39.093008,-78.198699
-78.2512650001964,39.2687949997665,93590,510147000649,FREDERICK COUNTY MIDDLE,360,156,2018-2019,39.268795,-78.251265
-78.1826409998613,39.2143440001208,93591,510147000652,JAMES WOOD HIGH,391,164,2018-2019,39.214344,-78.182641
-78.2082619995281,39.087077999975,93592,510147000656,ROBERT E. AYLOR MIDDLE,318,35,2018-2019,39.087078,-78.208262
-78.1030750000769,39.249847999848,93593,510147000659,STONEWALL ELEM,363,153,2018-2019,39.249848,-78.103075
-78.1126950005192,39.1905620000215,93594,510147001381,REDBUD RUN ELEM,296,59,2018-2019,39.190562,-78.112695
-78.2875790001011,39.2406989998923,93595,510147002121,INDIAN HOLLOW ELEM,373,136,2018-2019,39.240699,-78.287579
-78.2599220001372,39.0390280004323,93596,510147002149,MIDDLETOWN ELEM,310,88,2018-2019,39.039028,-78.259922
-78.1151449999369,39.1912400000862,93597,510147002337,MILLBROOK HIGH,284,57,2018-2019,39.19124,-78.115145
-78.1491120004296,39.1245730003476,93598,510147002437,ADMIRAL RICHARD E. BYRD MIDDLE,371,81,2018-2019,39.124573,-78.149112
-78.1462990001813,39.1263680003349,93599,510147002501,EVENDALE ELEM,379,81,2018-2019,39.126368,-78.146299
-78.2377580004348,39.1253999997169,93600,510147002534,ORCHARD VIEW ELEM,415,120,2018-2019,39.1254,-78.237758
-78.1030709998775,39.1722959995946,93601,510147002808,GREENWOOD MILL ELEM,430,52,2018-2019,39.172296,-78.103071
-77.4867760003577,38.3029180005147,93602,510151000660,HUGH MERCER ELEM,360,104,2018-2019,38.302918,-77.486776
-77.4739600002368,38.3117950003262,93603,510151000661,JAMES MONROE HIGH,407,100,2018-2019,38.311795,-77.47396
-77.4587180002383,38.2938489998667,93604,510151002274,WALKER-GRANT CENTER,325,85,2018-2019,38.293849,-77.458718
-77.4866629996076,38.2745429995706,93605,510151002468,LAFAYETTE UPPER ELEM,316,85,2018-2019,38.274543,-77.486663
-77.4902489995137,38.2752470002477,93606,510151002612,WALKER-GRANT MIDDLE,345,90,2018-2019,38.275247,-77.490249
-76.5135880000161,37.291801999954,93616,510162000677,ABINGDON ELEM,307,104,2018-2019,37.291802,-76.513588
-76.4421979997149,37.2783350000224,93617,510162000678,ACHILLES ELEM,310,152,2018-2019,37.278335,-76.442198
-76.5341299999251,37.4168970000944,93618,510162000679,BOTETOURT ELEM,343,59,2018-2019,37.416897,-76.53413
-76.5250549999755,37.3815280000545,93619,510162000680,GLOUCESTER HIGH,332,50,2018-2019,37.381528,-76.525055
-76.6076620004779,37.4132550002543,93620,510162001616,BETHEL ELEM,327,67,2018-2019,37.413255,-76.607662
-76.6048440003807,37.4619749996568,93621,510162002065,PETSWORTH ELEM,331,73,2018-2019,37.461975,-76.604844
-76.6056389999096,37.4105479997093,93622,510162002188,PEASLEY MIDDLE,328,67,2018-2019,37.410548,-76.605639
-76.5074610003714,37.3787900002527,93623,510162002975,GLOUCESTER & MATHEWS COUNTIES GOV'S HEALTH SCIENCE ACADEMY,325,55,2018-2019,37.37879,-76.507461
-76.5214080004352,37.3625459999694,93624,510162003022,PAGE MIDDLE,344,55,2018-2019,37.362546,-76.521408
-78.0577220001089,37.7570399997511,93625,510165000683,BYRD ELEM,357,76,2018-2019,37.75704,-78.057722
-77.8890240004961,37.6950859999449,93626,510165000685,GOOCHLAND ELEM,417,66,2018-2019,37.695086,-77.889024
-77.897112000504,37.7004049996272,93627,510165000686,GOOCHLAND HIGH,422,69,2018-2019,37.700405,-77.897112
-77.8967369998041,37.6993410000945,93628,510165000687,GOOCHLAND MIDDLE,417,67,2018-2019,37.699341,-77.896737
-77.7953969994306,37.6853420003305,93629,510165000689,RANDOLPH ELEM,510,81,2018-2019,37.685342,-77.795397
-78.443107999583,38.2951590002127,93638,510171000106,WILLIAM MONROE MIDDLE,166,48,2018-2019,38.295159,-78.443108
-78.4443790002109,38.2962060004641,93639,510171000700,NATHANAEL GREENE PRIMARY SCHOOL,163,49,2018-2019,38.296206,-78.444379
-78.4434660003026,38.2937890000832,93640,510171000702,WILLIAM MONROE HIGH,171,49,2018-2019,38.293789,-78.443466
-78.4157779995875,38.2811349997474,93641,510171001382,GREENE CO. TECHNICAL ED. CTR.,273,90,2018-2019,38.281135,-78.415778
-78.3887680003988,38.2429999997212,93642,510171001802,RUCKERSVILLE ELEM,346,97,2018-2019,38.243,-78.388768
-78.44624699952,38.2960810001742,93643,510171002190,NATHANAEL GREENE ELEM,162,50,2018-2019,38.296081,-78.446247
-78.4435310003331,38.2935900003295,93644,510171002439,ALTERNATIVE EDUCATION CENTER,172,50,2018-2019,38.29359,-78.443531
-76.3756769999665,37.0163919996209,93661,510180000725,A.W.E. BASSETTE ELEM,263,82,2018-2019,37.016392,-76.375677
-76.4054169996038,37.0335290003429,93662,510180000726,ABERDEEN ELEM,250,51,2018-2019,37.033529,-76.405417
-76.4250590000039,37.0412279998222,93663,510180000727,ALFRED S. FORREST ELEM,366,63,2018-2019,37.041228,-76.425059
-76.3646440004672,37.0097000003586,93664,510180000728,ARMSTRONG ELEM,333,96,2018-2019,37.0097,-76.364644
-76.3415170004613,37.0482279999352,93665,510180000729,BARRON ELEM,241,43,2018-2019,37.048228,-76.341517
-76.3300160001527,37.0531090003543,93666,510180000730,BENJAMIN SYMS MIDDLE,245,60,2018-2019,37.053109,-76.330016
-76.4302989996228,37.05351500039,93667,510180000731,BETHEL HIGH,371,64,2018-2019,37.053515,-76.430299
-76.3371750002915,37.0568850004349,93668,510180000732,BOOKER ELEM,254,50,2018-2019,37.056885,-76.337175
-76.3996139997401,37.0181149997893,93669,510180000734,C. ALTON LINDSAY MIDDLE,214,60,2018-2019,37.018115,-76.399614
-76.3240280004509,37.045367999999,93670,510180000735,CAPTAIN JOHN SMITH ELEM,248,84,2018-2019,37.045368,-76.324028
-76.415810999522,37.0497139997281,93671,510180000737,CHRISTOPHER C. KRAFT ELEM,336,61,2018-2019,37.049714,-76.415811
-76.2991740001536,37.0702199998202,93672,510180000739,FRANCIS ASBURY ELEM,317,94,2018-2019,37.07022,-76.299174
-76.3829390004836,37.0240129998372,93673,510180000742,HAMPTON HIGH,274,88,2018-2019,37.024013,-76.382939
-76.3137229996667,37.0278389999501,93674,510180000743,JANE H. BRYAN ELEM,197,59,2018-2019,37.027839,-76.313723
-76.4205780004792,37.0427490001389,93675,510180000744,CESAR TARRANT MIDDLE,329,58,2018-2019,37.042749,-76.420578
-76.3123280002605,37.0465019998133,93676,510180000745,JOHN B. CARY ELEM,324,118,2018-2019,37.046502,-76.312328
-76.3547590002575,37.0491549996654,93677,510180000746,JOHN TYLER ELEM,179,32,2018-2019,37.049155,-76.354759
-76.3187649996205,37.0543029995616,93678,510180000747,KECOUGHTAN HIGH,288,94,2018-2019,37.054303,-76.318765
-76.3843340003014,37.0666540003637,93679,510180000748,LUTHER W. MACHEN ELEM,274,57,2018-2019,37.066654,-76.384334
-76.3734019993788,37.05523000026,93680,510180000750,PAUL BURBANK ELEM,279,44,2018-2019,37.05523,-76.373402
-76.3176969995549,37.0611940003055,93681,510180000754,PHILLIPS ELEM,318,80,2018-2019,37.061194,-76.317697
-76.3164709996242,37.0343969997514,93682,510180000755,PHOEBUS HIGH,240,81,2018-2019,37.034397,-76.316471
-76.321047000465,37.0260920002323,93683,510180000757,MOTON EARLY CHILDHOOD CENTER,173,56,2018-2019,37.026092,-76.321047
-76.3332850001977,37.0683649996801,93684,510180000758,SAMUEL P. LANGLEY ELEM,362,93,2018-2019,37.068365,-76.333285
-76.3848959994326,37.0495260000078,93685,510180000760,THOMAS EATON MIDDLE,271,35,2018-2019,37.049526,-76.384896
-76.4388080005234,37.035502999921,93686,510180000761,TUCKER-CAPPS ELEM,291,79,2018-2019,37.035503,-76.438808
-76.3851439999087,37.0520760000379,93687,510180000763,WILLIAM MASON COOPER ELEM,278,44,2018-2019,37.052076,-76.385144
-76.3074380002889,37.0450649996662,93688,510180001890,FRANCIS W. JONES MAGNET MIDDLE,256,75,2018-2019,37.045065,-76.307438
-76.3677709999677,37.011010000397,93689,510180002811,HUNTER B ANDREWS,291,92,2018-2019,37.01101,-76.367771
-76.4363709994213,37.0529400000609,93690,510180002816,GEORGE P PHENIX ELEM,365,73,2018-2019,37.05294,-76.436371
-76.4287609998573,37.0531500002161,93691,510180002973,HAMPTON CITY PUBLIC SCHOOLS GOV HEALTH SCIENCES ACADEMY,372,60,2018-2019,37.05315,-76.428761
-76.3184830001428,37.0548289998787,93692,510180003007,HAMPTON PUB.SCHS ARCHITECTURE & APPLIED ARTS GOV. STEM ACAD,289,92,2018-2019,37.054829,-76.318483
-76.3945110000193,37.0199300001942,93693,510180003048,CAMPUS AT LEE,246,68,2018-2019,37.01993,-76.394511
-77.4103830002811,37.6647629997437,93694,510183000114,ATLEE HIGH,519,83,2018-2019,37.664763,-77.410383
-77.296434000026,37.6261579995982,93695,510183000764,BATTLEFIELD PARK ELEM,493,119,2018-2019,37.626158,-77.296434
-77.6418369997138,37.9333170003529,93696,510183000765,BEAVERDAM ELEM,383,109,2018-2019,37.933317,-77.641837
-77.5073360002087,37.7146849999341,93697,510183000769,ELMONT ELEM,475,144,2018-2019,37.714685,-77.507336
-77.4864159996357,37.7559850003606,93698,510183000770,HENRY CLAY ELEM,522,120,2018-2019,37.755985,-77.486416
-77.4747540005619,37.7700819999842,93699,510183000771,JOHN M. GANDY ELEM,254,97,2018-2019,37.770082,-77.474754
-77.3404289996159,37.6126859997421,93700,510183000772,LEE DAVIS HIGH,452,93,2018-2019,37.612686,-77.340429
-77.5330690002195,37.780826000332,93701,510183000773,LIBERTY MIDDLE,326,108,2018-2019,37.780826,-77.533069
-77.3791759994895,37.6109819997721,93702,510183000774,MECHANICSVILLE ELEM,451,99,2018-2019,37.610982,-77.379176
-77.5341049998151,37.7860059998036,93703,510183000776,PATRICK HENRY HIGH,368,104,2018-2019,37.786006,-77.534105
-77.3897380004403,37.6780220000488,93704,510183000777,PEARSON'S CORNER ELEM,479,79,2018-2019,37.678022,-77.389738
-77.339571999931,37.6650840004305,93705,510183000779,RURAL POINT ELEM,508,111,2018-2019,37.665084,-77.339572
-77.341016999955,37.6174370002038,93706,510183000780,STONEWALL JACKSON MIDDLE,459,88,2018-2019,37.617437,-77.341017
-77.3842630000186,37.6456469999466,93707,510183000781,WASHINGTON-HENRY ELEM,529,61,2018-2019,37.645647,-77.384263
-77.4116249997857,37.6698920002724,93708,510183001617,COOL SPRING ELEM,587,80,2018-2019,37.669892,-77.411625
-77.3199510004929,37.5931810001367,93709,510183001995,COLD HARBOR ELEM,330,67,2018-2019,37.593181,-77.319951
-77.6599409997709,37.761727000158,93710,510183001996,SOUTH ANNA ELEM,417,79,2018-2019,37.761727,-77.659941
-77.4117199997139,37.666165000285,93711,510183002191,CHICKAHOMINY MIDDLE,530,84,2018-2019,37.666165,-77.41172
-77.3838949999372,37.6859159997185,93712,510183002277,OAK KNOLL MIDDLE,434,90,2018-2019,37.685916,-77.383895
-77.3852429999069,37.6885889996611,93713,510183002338,HANOVER HIGH,437,90,2018-2019,37.688589,-77.385243
-77.3893590004141,37.6909149997793,93714,510183002506,KERSEY CREEK ELEM,458,86,2018-2019,37.690915,-77.389359
-77.3090600002264,37.6398039996902,93715,510183002535,POLE GREEN ELEM,453,113,2018-2019,37.639804,-77.30906
-77.3895329996609,37.6879179996243,93716,510183002691,THE GEORGETOWN SCHOOL,461,83,2018-2019,37.687918,-77.389533
-77.3359209996778,37.6278099999916,93717,510183002772,LAUREL MEADOW ELEM,502,83,2018-2019,37.62781,-77.335921
-77.3895579997467,37.6879249997916,93718,510183002775,THE HANOVER CTR. FOR TRADES AND TECH.,461,83,2018-2019,37.687925,-77.389558
